Generation,Min Fitness,Max Fitness, Average Fitness
194,1555.41385396256,2595.26971259405,2530.70144058661
195,1648.53615797452,2595.26971259405,2546.61366700963
196,1616.43369677159,2595.26971259405,2538.85880774435
197,1616.08419172264,2595.26971259405,2542.23150595814
198,1659.21388535518,2595.26971259405,2540.89690962288
199,1555.41385396256,2595.26971259405,2537.28872541251
200,1555.41385396256,2595.26971259405,2544.38741004452
201,1557.73578205745,2595.26971259405,2536.45083245973
202,1603.85543634259,2595.26971259405,2544.27886610125
203,1557.73578205745,2595.26971259405,2535.84100314668
204,1557.73578205745,2595.26971259405,2533.6549218541
205,1557.73578205745,2595.26971259405,2531.74366076232
206,1557.73578205745,2595.26971259405,2537.07549576943
207,1648.53615797452,2595.26971259405,2543.910801132
208,1555.41385396256,2595.26971259405,2530.11576329025
209,1555.41385396256,2595.26971259405,2542.05176701418
210,1562.61772629593,2595.26971259405,2538.49007632979
211,1557.73578205745,2595.26971259405,2540.7378736848
212,1573.86389724258,2595.26971259405,2545.55231500476
213,1562.61772629593,2595.26971259405,2534.96550050473
214,1562.61772629593,2595.26971259405,2531.55524141242
215,1616.08419172264,2595.26971259405,2535.22655041747
216,1603.85543634259,2595.26971259405,2519.84307690939
217,1557.73578205745,2595.26971259405,2540.27392364104
218,1555.41385396256,2595.26971259405,2535.67321538488
219,1616.08419172264,2595.26971259405,2536.6138001305
220,1646.35801497983,2595.26971259405,2544.96552607537
221,1616.43369677159,2595.26971259405,2534.88850507396
222,1616.08419172264,2595.26971259405,2527.42502972395
223,1714.67234108308,2595.26971259405,2532.22065610037
224,1557.73578205745,2595.26971259405,2545.44717664923
225,1616.43369677159,2595.26971259405,2517.21919711634
226,1555.41385396256,2595.26971259405,2536.1048159932
227,1557.73578205745,2595.26971259405,2531.82002659455
228,1557.73578205745,2595.26971259405,2539.24214078633
229,1603.85543634259,2595.26971259405,2540.38739745747
230,1452.92335691297,2595.26971259405,2542.01569230133
231,1712.01177192469,2595.26971259405,2541.47955290586
232,1646.35801497983,2595.26971259405,2539.81346469898
233,1562.61772629593,2595.26971259405,2532.78193075879
234,1573.86389724258,2595.26971259405,2536.32531822711
235,1573.86389724258,2595.26971259405,2538.6844542544
236,1555.41385396256,2595.26971259405,2523.55471465221
237,1465.91206085611,2595.26971259405,2537.08160358506
238,1646.35801497983,2595.26971259405,2534.82340839296
239,1555.41385396256,2595.26971259405,2517.30826752996
240,1557.73578205745,2595.26971259405,2536.43714302189
241,1557.73578205745,2595.26971259405,2537.85580834265
242,1557.73578205745,2595.26971259405,2535.66384123743
243,1616.43369677159,2595.26971259405,2536.879273715
244,1555.41385396256,2595.26971259405,2543.8952491628
245,1562.61772629593,2595.26971259405,2543.46091024057
246,1573.86389724258,2595.26971259405,2529.56340349308
247,1646.35801497983,2595.26971259405,2529.54477572697
248,1622.84987059308,2595.26971259405,2541.9339013958
249,1603.85543634259,2595.26971259405,2544.78653155216
250,1648.53615797452,2595.26971259405,2544.03866990931
251,1677.26621258102,2595.26971259405,2537.56436689623
252,1659.21388535518,2595.26971259405,2556.97150530027
253,1603.85543634259,2595.26971259405,2546.46074756218
254,1555.41385396256,2595.26971259405,2529.76089569316
255,1573.86389724258,2595.26971259405,2538.9070688774
256,1562.61772629593,2595.26971259405,2539.67105397235
257,1648.53615797452,2595.26971259405,2543.91052616698
258,1562.61772629593,2595.26971259405,2541.29082298943
259,1555.41385396256,2595.26971259405,2531.44772099606
260,1555.41385396256,2595.26971259405,2533.68258147022
261,1603.85543634259,2595.26971259405,2536.67955092162
262,1573.86389724258,2595.26971259405,2531.0917823694
263,1616.43369677159,2595.26971259405,2529.01455691088
264,1616.08419172264,2595.26971259405,2544.4980822652
265,1603.85543634259,2595.26971259405,2541.03213096338
266,1555.41385396256,2595.26971259405,2525.78505338264
267,1562.61772629593,2595.26971259405,2529.17389730037
268,1555.41385396256,2595.26971259405,2536.19594054695
269,1557.73578205745,2595.26971259405,2532.89357711672
270,1555.41385396256,2595.26971259405,2527.91478203033
271,1562.61772629593,2595.26971259405,2538.7418246952
272,1616.08419172264,2595.26971259405,2532.67910328302
273,1573.86389724258,2595.26971259405,2541.54648242547
274,1555.41385396256,2595.26971259405,2541.27298121424
275,1557.73578205745,2595.26971259405,2539.43009260969
276,1557.73578205745,2595.26971259405,2539.99040114861
277,1555.41385396256,2595.26971259405,2530.78512079928
278,1573.86389724258,2595.26971259405,2527.97483383918
279,1562.61772629593,2595.26971259405,2542.88066056383
280,1555.41385396256,2595.26971259405,2534.15776843847
281,1573.86389724258,2595.26971259405,2539.21967846035
282,1562.61772629593,2595.26971259405,2543.59382854529
283,1616.08419172264,2595.26971259405,2544.03572325185
284,1689.60684079926,2595.26971259405,2545.85215931043
285,1557.73578205745,2595.26971259405,2541.1572031793
286,1616.08419172264,2595.26971259405,2534.13788085901
287,1557.73578205745,2595.26971259405,2534.72867657203
288,1555.41385396256,2595.26971259405,2530.6915076716
289,1555.41385396256,2595.26971259405,2537.27757693621
290,1555.41385396256,2595.26971259405,2527.11379980712
291,1616.08419172264,2595.26971259405,2546.44170703829
292,1659.21388535518,2595.26971259405,2551.44553335705
293,1555.41385396256,2595.26971259405,2542.18828793673
294,1439.0891749925,2595.26971259405,2523.40822255883
295,1616.08419172264,2595.26971259405,2531.30744805674
296,1555.41385396256,2595.26971259405,2541.03205364603
297,1616.08419172264,2595.26971259405,2548.85842750201
298,1562.61772629593,2595.26971259405,2536.03043313663
299,1603.85543634259,2595.26971259405,2538.39589081808
300,1557.73578205745,2595.26971259405,2533.80036063248
301,1557.73578205745,2595.26971259405,2547.1408772066
302,1616.08419172264,2595.26971259405,2541.32566598697
303,1661.49096571959,2595.26971259405,2542.50329720981
304,1661.49096571959,2595.26971259405,2539.28983981197
305,1603.85543634259,2595.26971259405,2539.81239525678
306,1562.61772629593,2595.26971259405,2543.78441307489
307,1555.41385396256,2595.26971259405,2543.55944475253
308,1555.41385396256,2595.26971259405,2524.02935268183
309,1562.61772629593,2595.26971259405,2538.56636950193
310,1562.61772629593,2595.26971259405,2559.12276821925
311,1562.61772629593,2595.26971259405,2524.57904682194
312,1555.41385396256,2595.26971259405,2525.17862358452
313,1555.41385396256,2595.26971259405,2517.32562103582
314,1557.73578205745,2595.26971259405,2533.1292771402
315,1557.73578205745,2595.26971259405,2513.57025799436
316,1555.41385396256,2595.26971259405,2519.19368722866
317,1270.64092638997,2595.26971259405,2526.09660780386
318,1616.08419172264,2595.26971259405,2540.75351417601
319,1557.73578205745,2595.26971259405,2544.06615822128
320,1555.41385396256,2595.26971259405,2542.03519869937
321,1555.41385396256,2595.26971259405,2529.82165964055
322,1646.35801497983,2595.26971259405,2538.7105258209
323,1555.41385396256,2595.26971259405,2530.12207412585
324,1557.73578205745,2595.26971259405,2527.41382922345
325,1365.56086985689,2595.26971259405,2534.49613288123
326,1562.61772629593,2595.26971259405,2526.64399477815
327,1557.73578205745,2595.26971259405,2525.93937098311
328,1555.41385396256,2595.26971259405,2536.43126832608
329,1562.61772629593,2595.26971259405,2526.791397852
330,1557.73578205745,2595.26971259405,2545.05421933134
331,1616.08419172264,2595.26971259405,2536.16352892706
332,1622.84987059308,2595.26971259405,2532.93421988494
